,id,RF_pred
4907,101243,-1
19379,398244,-1
19167,393834,-1
30758,626388,-1
30142,613518,-1
10862,223934,-1
12342,254282,-1
30289,617038,-1
5516,113052,-1
17524,360600,-1
22294,455957,-1
18236,375265,-1
8756,181014,-1
21361,437842,-1
2872,59969,-1
5579,114399,-1
20645,423807,-1
549,11679,-1
22492,460039,-1
24931,509077,-1
15854,326193,-1
6524,134084,-1
9083,187831,-1
88,1827,-1
31311,636505,-1
10398,214234,-1
12438,255659,-1
11395,234988,-1
21183,434280,-1
11435,236088,-1
10115,209014,-1
24599,502383,-1
27094,552759,-1
99,2154,-1
29450,600584,-1
19033,391255,-1
12876,264219,-1
22691,463906,-1
11062,228176,-1
28584,582330,-1
24468,499616,-1
19146,393357,-1
1156,24124,-1
3067,63887,-1
24780,506150,-1
9448,195431,-1
10277,211762,-1
18075,371951,-1
2261,47113,-1
10834,223189,-1
8102,167549,-1
16980,349181,-1
28799,586928,-1
1696,35192,-1
16669,342749,-1
24114,492564,-1
24423,498749,-1
26140,533162,-1
23753,485438,-1
15050,309134,-1
18486,380354,1
26478,539619,-1
14990,307722,-1
7275,149165,-1
21670,443724,-1
18276,376150,-1
13924,286108,-1
7716,159027,-1
1109,23100,-1
18411,378914,-1
28908,589273,-1
9557,197586,-1
4407,90629,-1
118,2496,-1
10983,226525,-1
14968,307368,-1
6290,129295,-1
11336,233844,-1
14721,302403,-1
29906,609016,-1
11928,246049,-1
12699,260827,-1
16336,335846,-1
29150,594386,-1
2297,47755,-1
19295,396445,-1
25823,526583,-1
24846,507578,-1
10418,214713,-1
8251,170520,-1
23091,472126,-1
12192,251388,-1
25314,517267,-1
21159,433817,-1
23865,487671,-1
6286,129220,-1
27863,567938,-1
6983,143205,-1
23565,481780,-1
13290,272880,-1
18394,378552,-1
17715,364610,-1
18376,378308,-1
28036,571302,1
6670,137138,-1
10809,222750,-1
29506,601552,-1
27193,554255,-1
18256,375697,-1
23459,479311,-1
60,1270,-1
30798,627011,-1
8879,183278,-1
12354,254480,-1
7599,156537,-1
10295,212136,-1
7280,149242,-1
22662,463238,-1
29483,601113,-1
30882,628945,-1
16652,342424,-1
16337,335854,-1
23365,477295,-1
23411,478192,-1
17198,353891,-1
30858,628513,-1
14354,294643,-1
28530,581347,-1
14663,301130,-1
30437,619744,-1
2225,46375,-1
852,17594,-1
17013,349926,-1
7313,150149,-1
14131,290014,-1
28706,584618,-1
6902,141647,-1
20538,421737,-1
18846,387650,-1
11748,242433,-1
16480,338989,-1
27664,564159,-1
21259,435841,-1
21928,449091,-1
5106,105231,-1
12520,257272,-1
4220,86507,-1
23337,476711,-1
24521,500826,-1
27715,565159,-1
5841,120247,-1
23714,484720,-1
29838,607976,-1
15326,315046,-1
18187,374378,-1
16594,341250,-1
2917,60921,-1
15670,321656,-1
25279,516518,-1
30677,624669,-1
23322,476371,-1
8524,175930,-1
15336,315190,-1
21975,449691,-1
30819,627399,-1
14742,302833,-1
4821,99271,-1
4963,102192,-1
22244,454991,-1
29900,608850,-1
23046,471204,-1
16021,329798,-1
29739,606114,-1
6750,138571,-1
21273,436322,-1
30047,611919,-1
20823,426994,-1
3603,74196,-1
30686,624854,-1
12245,252417,-1
7196,147694,-1
1408,29413,-1
19578,402627,-1
6863,141022,-1
22999,470204,-1
3831,78845,-1
15480,318174,-1
7515,154446,-1
24651,503675,-1
31064,632397,-1
28599,582687,-1
3081,64221,-1
3501,72203,-1
23530,481000,-1
24783,506250,-1
30807,627158,-1
2263,47123,-1
26700,544269,-1
11072,228471,-1
4460,91665,-1
29571,602896,-1
16108,331463,-1
27853,567731,-1
12257,252633,-1
11585,239011,-1
10041,207567,-1
21022,430976,-1
19006,390777,-1
22635,462740,-1
20613,423106,-1
4570,94155,-1
21483,440003,-1
25285,516613,-1
9712,200840,-1
7216,148085,-1
27138,553483,-1
1824,37685,-1
2979,61970,-1
14258,292703,-1
28280,576233,-1
18258,375717,-1
27603,562876,-1
19375,398217,-1
13885,285426,-1
9305,192508,-1
2469,51697,-1
9783,202448,-1
2229,46456,-1
17796,366397,-1
24303,496423,-1
16678,343119,-1
23285,475608,-1
2600,54353,-1
8532,176156,-1
16905,347695,-1
28310,576747,-1
8134,168171,-1
29185,595270,-1
14603,299923,-1
30139,613498,-1
5063,104381,-1
1084,22566,-1
1634,34180,-1
12093,249141,-1
15704,322490,-1
1441,30228,-1
20856,427654,-1
25913,528500,-1
9383,194011,-1
7993,165331,-1
29829,607872,-1
26608,542359,-1
11615,239679,-1
30351,618230,-1
9527,196952,-1
23379,477651,-1
18299,376544,-1
18897,388470,-1
15993,329091,-1
27444,559381,-1
11193,231048,-1
16773,344947,-1
1590,33325,-1
27213,554774,-1
2193,45766,-1
7108,146102,-1
22025,450650,-1
30,812,-1
26335,537041,-1
31179,634183,-1
18619,382786,-1
6270,129029,-1
867,17871,-1
1578,33050,-1
11307,233241,-1
28673,583942,-1
12256,252625,-1
29183,595263,-1
13181,270750,-1
25411,518977,-1
15955,328249,-1
24950,509517,-1
24499,500238,-1
24059,491637,-1
20768,426144,-1
13432,275836,-1
13714,281917,-1
19704,405502,-1
29637,604352,-1
9924,205300,-1
5290,108710,-1
11349,234073,-1
8565,176839,-1
29456,600688,-1
17407,357880,-1
30134,613434,-1
13958,286775,-1
333,7016,-1
30748,626128,-1
16535,340079,-1
27311,556756,-1
13986,287365,-1
18204,374702,-1
17104,351597,-1
17685,364075,-1
19162,393726,-1
11787,243130,-1
12795,262589,-1
2758,57504,-1
11008,227105,-1
7462,153306,-1
3506,72299,-1
17609,362332,-1
14027,288278,-1
25961,529512,-1
9311,192566,-1
16315,335544,-1
22949,469159,-1
3336,68551,-1
27000,550666,-1
1546,32234,-1
23617,482771,-1
29323,598064,-1
4889,100883,-1
2778,57988,-1
7894,163377,-1
31055,632264,-1
30389,618946,-1
26261,535632,-1
17675,363821,-1
19081,392310,-1
11650,240487,-1
19875,409150,-1
25948,529244,-1
13576,279019,-1
23819,486686,-1
18170,374035,-1
29605,603731,-1
9258,191610,-1
20057,412764,-1
24693,504529,-1
859,17766,-1
12130,249848,-1
9938,205521,-1
182,3834,-1
29516,601752,-1
26449,539190,-1
24266,495773,-1
9055,187349,-1
9136,189010,-1
19414,399070,-1
29681,605141,-1
22830,466877,-1
23287,475651,-1
5164,106335,-1
5014,103302,-1
22571,461468,-1
16788,345229,-1
23078,471801,-1
27729,565435,-1
29093,593165,-1
22720,464708,-1
27861,567905,-1
624,13128,-1
8373,172835,-1
21059,431586,-1
24183,494048,-1
27296,556276,-1
16608,341531,-1
3625,74677,-1
23281,475525,-1
367,7522,-1
8039,166182,-1
7498,154015,-1
5130,105643,-1
28278,576161,-1
23483,479930,-1
13597,279545,-1
11739,242266,-1
12649,259787,-1
25384,518570,-1
19049,391628,-1
79,1593,-1
25678,523888,-1
15780,324540,-1
1402,29345,-1
1496,31248,-1
30973,630720,-1
9922,205296,-1
23605,482533,-1
9433,195182,-1
23850,487338,-1
424,8730,-1
4874,100584,-1
14571,299398,-1
20362,418431,-1
5570,114216,-1
20025,412088,-1
3288,67815,-1
26137,533111,-1
295,5965,-1
21960,449482,-1
28122,572922,-1
2427,50697,-1
25,718,-1
16739,344143,-1
27363,557772,-1
11090,228829,-1
25574,522116,-1
1584,33214,-1
14211,291538,-1
5154,106177,-1
6201,127554,-1
17182,353512,-1
13367,274679,-1
25873,527642,-1
16127,331868,-1
31204,634587,-1
11051,227977,-1
21395,438492,-1
608,12913,-1
15675,321816,-1
19278,396140,-1
15721,322894,-1
5080,104672,-1
24740,505454,-1
30897,629327,-1
12721,261225,-1
23877,487889,-1
6861,140949,-1
762,15785,-1
15355,315479,-1
13225,271742,-1
13353,274424,-1
6250,128656,-1
26278,535946,-1
29124,593795,-1
25172,514340,-1
25035,511199,-1
1942,39839,-1
22238,454820,-1
14925,306698,-1
26489,539782,-1
4381,90151,-1
17471,359503,-1
24269,495785,-1
29295,597269,-1
15277,313951,-1
28720,584831,-1
27116,553058,-1
9909,205072,-1
8351,172442,-1
20532,421657,-1
25291,516826,-1
3609,74332,-1
2783,58134,-1
14078,289198,-1
2561,53596,1
28503,580791,-1
18422,379225,-1
9537,197102,-1
9147,189243,-1
27050,551760,-1
26728,544773,-1
19216,394851,-1
15434,317375,-1
21979,449802,-1
6466,132980,-1
18630,383010,-1
7283,149340,-1
20851,427553,-1
8233,170200,-1
6386,131554,-1
3952,81520,-1
12563,258142,-1
5312,109169,-1
18114,372625,-1
14833,304742,-1
24861,507822,-1
30799,627050,-1
19700,405414,-1
7766,160368,-1
7869,162931,-1
26359,537485,-1
8723,180229,-1
18609,382661,-1
18473,380095,-1
3079,64188,-1
30695,625184,-1
22485,459856,-1
2338,48837,-1
14067,288931,-1
17162,353143,-1
23751,485403,-1
29279,596854,-1
5664,116217,-1
17739,365158,-1
21241,435476,-1
7544,155260,-1
19398,398733,-1
29788,606940,-1
4823,99335,-1
20065,412918,-1
24847,507645,-1
15971,328469,-1
6110,125443,-1
3069,63914,-1
758,15762,-1
26197,534307,-1
12731,261460,-1
13630,280182,-1
24609,502788,-1
1607,33625,-1
4168,85323,-1
4474,92002,-1
12941,265787,-1
4984,102692,-1
19835,408208,-1
7933,164037,-1
11516,237504,-1
21081,432072,-1
26943,549381,-1
11188,230964,-1
29106,593452,-1
26078,531678,-1
9245,191131,-1
322,6678,-1
19158,393689,-1
16268,334625,-1
4517,92965,-1
579,12298,-1
2238,46696,-1
8803,181790,-1
7058,145112,-1
26218,534771,-1
2466,51549,-1
28260,575695,-1
21613,442598,-1
10558,217638,-1
20410,419207,-1
21913,448829,-1
23851,487360,-1
19347,397617,-1
15247,313395,-1
13251,272232,-1
4528,93305,-1
13907,285776,-1
5072,104591,-1
29329,598195,-1
31284,636113,-1
2299,47847,-1
14964,307311,-1
17346,356661,-1
18092,372161,-1
21165,433957,-1
28710,584679,-1
24706,504695,-1
20441,419801,-1
9534,197054,-1
1794,37159,-1
11688,241432,-1
29404,599685,1
22074,451530,-1
1489,31158,-1
10059,207910,-1
18736,385293,-1
18361,378033,-1
12879,264252,-1
2313,48262,-1
31185,634304,-1
29880,608546,-1
10998,226997,-1
20294,417210,-1
31107,633014,-1
13995,287557,-1
24709,504804,-1
15611,320505,-1
9171,189673,-1
20827,427084,-1
26792,546185,-1
29564,602738,-1
15952,328214,-1
27001,550667,-1
3915,80578,-1
9430,195098,-1
3821,78716,-1
4748,97856,-1
18770,385976,-1
3189,66105,-1
1105,23040,-1
11961,246547,-1
10215,210729,-1
16063,330710,-1
17012,349853,-1
21585,442103,-1
10103,208823,-1
15662,321529,-1
22343,456871,-1
1170,24274,-1
11483,236803,-1
18097,372324,-1
3912,80478,-1
25108,512880,-1
25491,520613,-1
2147,44669,-1
12538,257716,-1
12730,261362,-1
17620,362497,-1
6422,132157,-1
23677,483960,-1
9614,198712,-1
26405,538414,-1
2527,52901,-1
16486,339125,-1
17083,351256,-1
10033,207464,-1
14467,297140,-1
8139,168354,-1
16705,343534,-1
3844,79181,-1
29887,608695,-1
331,7011,-1
9419,194843,-1
6147,126315,-1
24919,508841,-1
25516,521065,-1
7633,157331,-1
8716,180140,-1
28844,587804,-1
7529,154798,-1
20820,426966,-1
4083,83791,-1
2537,53101,-1
12482,256523,-1
25686,523978,-1
16655,342488,-1
22412,458211,-1
10635,219258,-1
27630,563340,-1
5785,118985,-1
21515,440641,-1
5233,107643,-1
13719,282088,-1
19899,409535,-1
18602,382471,-1
19241,395313,-1
23579,482046,-1
13425,275781,-1
23962,489589,1
623,13110,-1
30602,623017,-1
4265,87505,-1
19348,397627,1
23588,482230,-1
19872,409103,-1
6918,141906,-1
11771,242819,-1
5087,104800,-1
21415,438927,-1
4128,84621,-1
12067,248724,-1
13157,270236,-1
6846,140622,-1
21297,436774,-1
12417,255440,-1
29917,609272,-1
1783,36911,-1
3923,80672,-1
31145,633641,-1
6522,134029,-1
9574,197934,-1
5121,105525,-1
6088,125163,-1
14777,303410,-1
23139,473313,-1
21282,436493,-1
8452,174178,-1
29245,596348,-1
18089,372130,-1
20068,412966,-1
15787,324701,-1
7389,151938,-1
16803,345425,-1
21635,442922,-1
21044,431267,-1
12845,263547,-1
25264,516189,-1
20247,416297,-1
20307,417425,-1
15109,310236,-1
13124,269668,-1
6986,143306,-1
15499,318527,-1
4236,86797,-1
21426,439109,-1
17981,370051,-1
12948,266043,-1
20275,416798,-1
26973,549961,-1
25871,527624,-1
5834,120117,-1
30601,622970,-1
19299,396483,-1
19731,406011,-1
976,20353,-1
18239,375341,-1
1183,24502,-1
10835,223217,-1
25253,516077,-1
25600,522576,-1
29935,609536,-1
15470,318014,-1
23059,471440,-1
1145,23835,-1
3379,69535,-1
28218,574935,-1
14135,290033,-1
12779,262327,-1
2554,53467,-1
8436,173843,1
21502,440360,-1
30254,616371,-1
12275,252987,-1
303,6114,-1
12420,255472,-1
13293,272999,-1
4568,94088,-1
31397,637851,-1
25332,517639,-1
20858,427707,-1
7617,156914,-1
25625,522901,-1
4790,98731,-1
26669,543518,-1
11807,243548,-1
25400,518778,-1
17787,366121,-1
5244,107873,-1
3460,71429,-1
14695,301663,-1
918,18869,-1
20980,429989,-1
6425,132205,-1
22644,462862,-1
25304,517125,-1
22919,468645,-1
26034,530917,-1
13948,286588,-1
45,1040,-1
1847,38109,-1
10060,207915,-1
22950,469170,-1
2781,58024,-1
11795,243293,-1
20133,414177,-1
22430,458587,-1
23301,475892,-1
11411,235392,-1
13055,268062,-1
7053,144907,-1
16832,346133,-1
8673,179217,-1
1640,34273,-1
20347,418201,-1
16444,338268,-1
16527,339953,-1
10278,211769,1
3416,70262,-1
13335,274117,-1
27458,559583,-1
3467,71508,-1
21436,439272,-1
29463,600806,-1
14989,307716,-1
8074,166967,-1
16642,342088,-1
12172,250810,-1
23872,487788,-1
12433,255623,-1
7552,155411,-1
24707,504719,-1
19059,391904,-1
3862,79445,-1
1015,21066,-1
29390,599442,-1
23743,485135,-1
11463,236478,-1
10950,225897,-1
5231,107572,-1
21983,449906,-1
10401,214300,-1
4584,94520,-1
11101,229025,-1
25603,522648,1
9603,198450,-1
30828,627731,-1
28804,587078,-1
12887,264323,-1
13718,282009,-1
22636,462754,-1
29819,607579,-1
12372,254748,-1
26523,540614,-1
27398,558453,-1
29242,596333,-1
15609,320426,-1
7753,160111,-1
28113,572850,-1
855,17674,-1
2628,54742,-1
3388,69698,-1
19409,398931,-1
12633,259442,-1
5698,116936,-1
11919,245840,-1
30711,625458,-1
28052,571556,-1
27397,558418,-1
22391,457861,-1
6208,127708,-1
5857,120552,-1
5795,119230,-1
12301,253532,1
11575,238784,-1
13512,277552,-1
30482,620877,-1
5647,115892,-1
12858,263917,-1
938,19480,-1
15430,317237,-1
15332,315115,-1
17465,359333,-1
12703,260896,-1
3495,72009,-1
6134,125995,-1
16737,344066,-1
7367,151478,-1
19429,399337,-1
5559,113992,-1
28196,574426,-1
19837,408251,-1
24987,510293,-1
9003,186389,-1
14771,303288,-1
3866,79636,-1
19312,396714,-1
5887,121297,-1
21554,441324,-1
13455,276352,-1
21460,439641,-1
29831,607882,-1
14965,307319,-1
23942,489049,-1
24241,495321,1
27034,551473,-1
26831,547034,-1
9696,200536,-1
28146,573341,-1
17568,361434,-1
10736,221225,-1
190,4084,-1
5901,121622,-1
4475,92018,-1
4668,96200,-1
11672,241066,-1
16798,345355,-1
24218,494836,-1
19198,394523,-1
13463,276611,-1
8818,182012,-1
6958,142703,-1
9865,203910,-1
31193,634404,-1
11330,233737,-1
22090,451798,-1
10560,217661,-1
29282,596925,-1
20804,426798,-1
7516,154465,-1
12191,251357,-1
8044,166349,-1
15200,312394,-1
18055,371642,-1
18221,374971,-1
9062,187471,-1
18269,376009,-1
28983,590869,-1
8896,183704,-1
5377,110477,-1
29458,600718,-1
8485,175023,-1
1051,21902,-1
24297,496281,-1
18579,382065,-1
11082,228737,-1
4930,101571,-1
13456,276394,-1
8941,184646,-1
17314,356126,-1
11926,245958,-1
8534,176294,-1
9684,200209,-1
2149,44699,-1
18028,371063,-1
10700,220558,-1
4138,84836,-1
20105,413572,-1
12714,261063,-1
30088,612727,-1
4659,95977,-1
6982,143151,-1
30867,628692,-1
25956,529412,-1
24209,494581,-1
29857,608190,-1
22758,465698,-1
15880,326803,-1
1101,22927,-1
5036,103743,-1
22199,454092,-1
30803,627099,-1
21563,441459,-1
11312,233347,-1
14222,291792,-1
14136,290087,-1
8946,184725,-1
8067,166832,-1
8923,184338,-1
10211,210674,-1
10067,208028,-1
11751,242476,-1
19301,396512,-1
22039,450943,-1
6100,125335,-1
23655,483462,-1
5219,107359,-1
15063,309467,-1
27334,557148,-1
18868,388013,-1
1480,30968,-1
4351,89580,-1
8480,174822,-1
23318,476305,-1
13920,286007,-1
11697,241565,-1
5165,106337,-1
584,12427,-1
26482,539688,-1
21686,444045,-1
11642,240311,-1
12213,251839,-1
22585,461807,-1
27835,567555,-1
13944,286512,-1
24250,495443,-1
16973,349131,-1
30581,622689,-1
22080,451597,-1
6092,125197,-1
23244,475115,-1
3539,73017,-1
3257,67294,-1
1826,37698,-1
1116,23183,-1
4592,94632,-1
19294,396420,-1
23032,470911,-1
20683,424591,-1
30242,615996,-1
26719,544644,-1
27781,566510,-1
5401,111003,-1
18518,380978,-1
13747,282717,-1
13177,270720,-1
28718,584813,-1
16954,348767,-1
27436,559224,-1
18641,383387,-1
15437,317423,-1
2740,57152,-1
20186,415209,-1
15524,319028,-1
12529,257516,-1
27294,556195,-1
24463,499567,-1
20634,423606,-1
30731,625804,-1
29247,596378,-1
9672,199951,-1
3560,73366,-1
3606,74299,-1
19851,408529,-1
9087,187868,-1
28685,584168,-1
3836,78936,-1
2351,49013,-1
16666,342667,-1
16085,331032,-1
19651,404389,1
9111,188505,-1
18603,382478,-1
16547,340435,-1
3736,77090,-1
2514,52566,-1
17618,362485,-1
7219,148138,-1
